transaction_id,account_id,beneficiary_id,type_id,amount,transaction_date,is_fraud
3083,10,13,1,21562.49,2025-03-15,0
3084,63,33,1,39570.55,2025-08-07,0
3085,163,89,4,15822.94,2025-04-12,0
3086,9,45,3,29247.37,2025-02-03,0
3087,133,29,2,27004.59,2025-10-17,0
3088,153,27,1,18100.45,2025-05-13,0
3089,12,17,4,17383.07,2025-04-14,0
3090,195,13,1,19540.92,2025-01-30,0
3091,140,38,2,40923.04,2025-12-04,0
3092,105,36,1,35450.06,2025-12-07,0
3093,186,76,2,22605.36,2025-06-28,0
3094,74,3,4,40561.28,2025-05-16,0
3095,186,7,2,32604.42,2025-12-06,0
3096,112,50,3,33853.79,2025-07-21,0
3097,176,20,1,43173.67,2025-08-22,0
3098,141,96,2,3893.73,2025-01-01,0
3099,65,31,2,13426.06,2025-10-22,0
3100,38,31,4,20978.36,2025-01-12,0
3101,200,44,3,6473.06,2025-11-22,0
3102,76,41,3,37829.5,2025-09-25,0
3103,125,65,3,41190.4,2025-01-15,0
3104,30,40,2,4631.3,2025-10-09,0
3105,113,25,4,22554.64,2025-04-01,0
3106,74,97,1,20899.97,2025-11-17,0
3107,111,70,4,40102.9,2025-01-05,0
3108,197,99,3,39736.68,2025-06-19,0
3109,68,72,3,41184.66,2025-04-28,0
3110,51,59,3,48035.73,2025-07-30,0
3111,164,2,3,33019.42,2025-06-12,0
3112,167,99,1,20394.95,2025-05-02,0
3113,130,51,3,5222.41,2025-11-02,0
3114,183,30,2,3181.37,2025-05-28,0
3115,172,49,4,26907.86,2025-08-28,0
3116,134,20,4,13945.06,2025-11-08,0
3117,13,52,4,11074.8,2025-05-22,0
3118,4,61,1,12125.38,2025-11-11,0
3119,180,48,1,35650.96,2025-06-25,0
3120,196,19,3,35785.69,2025-06-21,0
3121,193,29,3,5402.2,2025-09-15,0
3122,28,90,3,31166.56,2025-10-25,0
3123,4,78,2,36022.51,2025-06-01,0
3124,124,49,4,21376.78,2025-07-22,0
3125,125,99,4,5842.94,2025-04-01,1
3126,115,51,3,8959.86,2025-04-19,0
3127,29,78,4,3122.34,2025-04-25,0
3128,189,45,4,8822.03,2025-01-19,0
3129,128,36,1,35671.2,2025-04-05,0
3130,163,40,2,21995.6,2025-02-20,0
3131,188,9,3,12735.86,2025-11-06,0
3132,10,7,3,13819.54,2025-12-13,0
3133,57,32,4,11219.47,2025-02-18,0
3134,69,60,3,24909.04,2025-12-09,0
3135,15,15,2,40670.68,2025-04-25,0
3136,114,66,2,27653.08,2025-05-04,0
3137,94,10,4,37399.75,2025-04-14,0
3138,156,49,2,10991.05,2025-12-31,0
3139,64,57,1,49062.01,2025-04-05,0
3140,94,48,4,3827.52,2025-02-28,0
3141,176,76,4,36458.95,2025-10-28,0
3142,56,19,3,14096.35,2025-04-20,0
3143,148,38,3,21086.24,2025-10-15,0
3144,70,95,4,13804.53,2025-02-24,0
3145,182,71,2,5359.18,2025-07-05,0
3146,60,51,3,4564.92,2025-12-10,0
3147,96,4,1,43132.09,2025-11-23,0
3148,81,37,1,12965.34,2025-05-19,0
3149,161,8,4,37420.58,2025-04-21,0
3150,42,79,1,39955.43,2025-06-28,0
3151,198,67,2,1969.25,2025-12-04,0
3152,125,83,4,20128,2025-10-09,0
3153,117,52,3,22572,2025-12-30,0
3154,152,48,1,22252.33,2025-06-27,0
3155,169,2,2,44641.81,2025-11-05,0
3156,132,45,3,15353.23,2025-11-02,0
3157,120,87,2,6306.95,2025-07-11,0
3158,41,71,1,32645.2,2025-02-07,0
3159,38,95,2,36191.39,2025-04-18,0
3160,24,69,1,41381.09,2025-03-24,0
3161,23,48,2,41726.19,2025-05-13,0
3162,173,9,2,21184.32,2025-06-22,0
3163,54,99,3,22200.86,2025-11-14,0
3164,107,4,2,6632.98,2025-04-23,0
3165,43,68,3,23689.33,2025-04-11,0
3166,108,32,4,27399.18,2025-09-18,0
3167,115,67,2,9804.29,2025-04-29,0
3168,151,92,1,6897.03,2025-11-27,0
3169,63,3,2,7973.79,2025-04-05,0
3170,116,39,4,18435.89,2025-07-24,0
3171,58,31,3,14463.76,2025-08-24,0
3172,160,85,4,37820.16,2025-04-18,0
3173,55,52,3,17325.02,2025-07-29,0
3174,13,40,1,8643.57,2025-07-05,0
3175,93,10,2,19897.17,2025-01-23,0
3176,189,11,1,1825.49,2025-06-20,0
3177,169,28,3,43918.4,2025-02-04,0
3178,16,84,1,2872.69,2025-04-19,0
3179,44,96,3,26649.87,2025-12-06,0
3180,134,33,1,30457.02,2025-07-14,0
3181,110,12,1,7997.59,2025-04-02,0
3182,86,1,4,21070.49,2025-11-22,0
3183,63,17,1,42457.36,2025-08-24,0
3184,39,99,1,7462.24,2025-09-08,0
3185,128,48,4,46497.29,2025-11-03,0
3186,149,6,3,20066.8,2025-06-10,0
3187,27,60,4,17981.82,2025-11-22,0
3188,5,42,4,9080.81,2025-03-07,0
3189,45,78,3,3082.82,2025-05-18,0
3190,152,86,3,48440.1,2025-06-01,0
3191,141,71,2,46055.65,2025-03-12,0
3192,41,98,4,8729.32,2025-01-15,0
3193,167,31,4,2903.34,2025-04-27,0
3194,78,36,4,5798.13,2025-03-16,0
3195,76,12,1,3460.98,2025-05-09,0
3196,68,91,3,34011.55,2025-01-02,0
3197,184,47,3,8282.62,2025-04-17,0
3198,75,42,2,19261.75,2025-09-25,0
3199,56,46,4,37333.76,2025-09-08,0
3200,44,9,4,3055.51,2025-05-17,0
3201,63,81,2,4375.48,2025-04-06,0
3202,193,25,3,31255.88,2025-09-22,0
3203,42,41,1,25784.7,2025-01-17,0
3204,53,60,4,14573.84,2025-08-06,0
3205,150,31,3,1189.23,2025-12-12,0
3206,118,67,1,21197.85,2025-09-19,0
3207,80,31,3,25903.42,2025-09-20,0
3208,192,90,1,7805.3,2025-12-19,0
3209,65,64,1,37993.41,2025-07-27,0
3210,180,20,1,48884.19,2025-07-16,0
3211,150,81,1,40158.36,2025-01-13,0
3212,147,57,4,13042.47,2025-10-27,0
3213,55,89,2,32992.85,2025-04-23,0
3214,177,10,4,5416.94,2025-03-08,0
3215,188,76,3,45138.95,2025-01-20,0
3216,176,50,1,18760.95,2025-02-24,0
3217,183,36,2,37814.79,2025-09-26,0
3218,143,1,1,39434.78,2025-05-27,0
3219,116,9,1,45901.16,2025-12-30,0
3220,158,45,3,21570.35,2025-04-18,0
3221,25,15,2,44810.98,2025-06-10,0
3222,61,98,1,1107.48,2025-03-11,0
3223,123,81,3,5573.58,2025-02-12,0
3224,19,52,2,48720.58,2025-06-07,0
3225,67,82,3,4400.61,2025-12-29,0
3226,121,6,1,48016.34,2025-12-22,0
3227,125,6,2,24457.97,2025-09-26,0
3228,39,46,4,46239.14,2025-04-01,0
3229,61,31,3,19026.18,2025-10-11,0
3230,34,43,4,39541.66,2025-12-29,0
3231,168,44,1,35596.53,2025-06-22,0
3232,137,72,1,36785.69,2025-06-09,0
3233,129,9,2,14503.06,2025-01-17,0
3234,92,39,3,42146.66,2025-05-30,0
3235,184,61,3,14355.62,2025-10-06,0
3236,197,71,4,25361.53,2025-02-17,0
3237,196,17,4,39291.65,2025-04-21,0
3238,99,25,3,14585.65,2025-01-10,0
3239,50,72,4,31486.81,2025-04-26,0
3240,171,56,3,5948.73,2025-06-27,0
3241,156,74,4,40607.18,2025-02-17,0
3242,155,63,3,10279.3,2025-05-13,0
3243,84,70,1,39773.88,2025-09-27,0
3244,45,75,3,30037.26,2025-03-14,0
3245,94,91,1,20889.6,2025-01-29,0
3246,54,27,1,30897.2,2025-09-20,0
3247,196,71,2,43003.49,2025-07-25,0
3248,16,5,3,16306.19,2025-01-19,0
3249,182,87,1,14985.6,2025-04-29,0
3250,1,94,1,29020.78,2025-01-20,0
3251,192,69,1,18522.2,2025-06-01,0
3252,64,68,3,24628.73,2025-12-09,0
3253,128,59,2,33138.01,2025-02-01,0
3254,12,14,3,44053.91,2025-08-13,0
3255,154,74,1,29130.03,2025-05-16,0
3256,179,10,4,48554.87,2025-05-16,0
3257,123,52,1,16025.93,2025-03-22,0
3258,185,48,2,42965.8,2025-03-28,1
3259,2,83,2,45325.62,2025-03-06,0
3260,172,65,3,20237.46,2025-01-15,0
3261,90,28,2,48601.03,2025-11-16,0
3262,77,67,1,33504.44,2025-05-28,0
3263,29,17,1,34547.69,2025-05-10,0
3264,157,78,2,21247.4,2025-12-09,0
3265,133,25,2,46534.16,2025-04-12,0
3266,137,29,1,19058,2025-01-17,0
3267,107,6,4,46159.47,2025-12-01,0
3268,177,98,1,16276.85,2025-06-30,0
3269,36,99,4,29802.72,2025-07-01,0
3270,63,7,3,26111.83,2025-03-19,0
3271,115,79,1,4580.37,2025-03-30,0
3272,8,29,1,20102.57,2025-02-25,0
3273,23,69,2,28545.06,2025-10-26,0
3274,153,13,4,10318.69,2025-08-10,0
3275,13,33,3,26451.71,2025-12-13,0
3276,44,85,2,12985.16,2025-09-17,0
3277,91,86,1,7782.34,2025-02-08,0
3278,49,71,1,27495.62,2025-09-29,0
3279,50,13,3,7052.24,2025-09-02,0
3280,149,96,2,26860.76,2025-04-12,0
3281,17,88,3,15297.42,2025-08-24,0
3282,128,3,3,12968.18,2025-02-24,0
3283,197,85,4,23498.85,2025-03-28,0
3284,168,33,3,27964,2025-07-13,0
3285,62,62,3,29226.24,2025-05-23,0
3286,152,84,2,24990.95,2025-12-30,0
3287,155,24,2,6152,2025-06-06,0
3288,62,14,4,30397.45,2025-04-09,0
3289,10,90,1,5096.37,2025-01-17,0
3290,140,54,3,31224.6,2025-06-22,0
3291,122,62,3,11249.5,2025-05-30,0
3292,4,20,4,37296.11,2025-06-10,0
3293,87,78,4,24786.52,2025-11-08,0
3294,139,60,2,1044.85,2025-04-05,0
3295,36,79,1,1222.46,2025-05-03,0
3296,28,1,1,48063.51,2025-07-31,0
3297,130,5,4,13559.87,2025-06-10,0
3298,2,53,3,44641.2,2025-11-30,0
3299,153,41,3,15233.56,2025-10-21,0
3300,71,69,1,21796.5,2025-03-11,0
3301,34,100,1,27778.03,2025-09-16,0
3302,63,89,1,10194.32,2025-04-02,0
3303,20,96,1,37284.52,2025-12-04,0
3304,99,14,1,5648.7,2025-10-13,0
3305,114,21,1,3616.2,2025-07-26,0
3306,74,72,1,27710.12,2025-01-07,0
3307,90,5,3,45783.88,2025-07-30,0
3308,19,3,4,46755.36,2025-05-11,0
3309,40,86,4,20961.43,2025-05-07,0
3310,21,40,4,44759.56,2025-10-19,0
3311,29,42,1,41209.07,2025-06-18,0
3312,39,40,2,18463.22,2025-01-27,0
3313,122,36,1,38213.34,2025-07-14,0
3314,61,63,4,35265.98,2025-08-26,0
3315,157,4,4,32659.43,2025-01-05,0
3316,134,8,1,35943.18,2025-10-09,0
3317,180,43,2,35060.77,2025-12-07,0
3318,173,79,2,21373.81,2025-11-15,0
3319,67,34,1,15310.48,2025-05-12,0
3320,34,6,2,27085.24,2025-11-22,0
3321,84,21,2,12827.22,2025-10-18,0
3322,94,100,2,12570.85,2025-01-19,0
3323,110,92,1,28561.06,2025-06-18,0
3324,116,25,2,4452.59,2025-10-09,0
3325,60,77,4,12606.78,2025-12-02,0
3326,75,1,4,21183.06,2025-03-30,0
3327,150,95,3,15992.62,2025-03-12,0
3328,188,91,4,38397.18,2025-05-15,0
3329,189,35,2,43303.2,2025-03-11,0
3330,105,14,1,48476.6,2025-07-01,0
3331,192,93,2,40334.42,2025-09-09,0
3332,145,31,2,45691.48,2025-03-07,0
3333,14,34,1,2095.66,2025-11-16,0
3334,99,21,4,19361.47,2025-10-29,0
3335,157,41,3,2712.61,2025-05-12,0
3336,152,37,3,18186.57,2025-05-05,0
3337,59,33,1,27277.21,2025-12-09,0
3338,184,64,3,19008.48,2025-07-10,0
3339,85,36,4,10097.92,2025-12-11,0
3340,192,78,4,30182,2025-11-18,0
3341,102,38,3,28603.41,2025-07-28,0
3342,114,89,1,40439.53,2025-11-05,0
3343,132,67,3,43501.16,2025-08-02,0
3344,123,51,4,24972.52,2025-02-03,0
3345,183,91,2,13744.16,2025-04-01,0
3346,88,78,1,42916.17,2025-05-26,0
3347,154,40,3,41146.66,2025-11-20,0
3348,126,67,1,36851.17,2025-09-04,0
3349,196,22,4,44791.06,2025-10-27,0
3350,87,40,4,13519.1,2025-09-05,0
3351,199,19,3,706.91,2025-11-05,0
3352,76,1,2,22937.67,2025-09-24,0
3353,163,7,1,15560.09,2025-08-09,0
3354,127,97,1,6721.73,2025-01-03,0
3355,49,55,2,4285.99,2025-03-26,0
3356,178,34,4,3144.29,2025-02-22,0
3357,28,26,2,37514.16,2025-01-25,0
3358,117,58,1,29075.5,2025-12-04,0
3359,172,70,1,20260.46,2025-10-16,0
3360,88,74,1,16304.75,2025-03-25,0
3361,192,40,3,5777.43,2025-02-17,0
3362,107,29,1,5735.74,2025-10-29,0
3363,84,20,1,47103.87,2025-01-19,0
3364,149,46,4,47914.39,2025-06-02,0
3365,107,67,1,36499.32,2025-10-15,0
3366,106,71,2,16169.17,2025-02-08,0
3367,26,62,4,14694.52,2025-05-07,0
3368,78,30,1,28013.8,2025-07-30,0
3369,99,89,1,39162.34,2025-09-08,0
3370,127,8,1,14106.67,2025-01-10,0
3371,159,23,2,21152.2,2025-10-10,0
3372,18,5,2,17775.84,2025-07-03,0
3373,77,41,3,41811.23,2025-11-14,0
3374,127,99,1,41872.14,2025-09-29,0
3375,117,40,3,7828.75,2025-01-09,0
3376,85,26,3,9585.49,2025-10-20,0
3377,192,35,3,20043.22,2025-05-31,0
3378,161,85,4,14204.51,2025-05-10,0
3379,127,94,3,18773.88,2025-07-27,0
3380,192,2,2,33881.49,2025-02-15,0
3381,70,51,3,29815.4,2025-06-04,0
3382,195,89,2,11193.94,2025-06-02,0
3383,17,62,4,22409.56,2025-04-16,0
3384,174,47,4,31171.08,2025-08-29,0
3385,18,94,3,17640.44,2025-06-14,0
3386,113,18,1,47615.05,2025-05-07,0
3387,155,86,4,18820.01,2025-01-17,0
3388,175,99,2,24825.31,2025-03-12,0
3389,67,96,1,15060.04,2025-11-10,0
3390,73,8,1,40883.58,2025-11-18,0
3391,125,20,3,22568.14,2025-01-17,0
3392,164,92,3,17664.67,2025-06-03,0
3393,76,81,2,5934.45,2025-07-04,0
3394,185,56,1,377.95,2025-03-24,0
3395,49,50,3,39994.95,2025-10-12,0
3396,169,39,1,2462.55,2025-05-22,0
3397,55,38,3,2735.47,2025-11-08,0
3398,117,88,2,16260.78,2025-04-22,0
3399,23,41,2,6150.47,2025-07-05,0
3400,125,21,2,43802.29,2025-03-12,0
3401,102,81,2,22149.97,2025-11-01,0
3402,81,26,4,41323.37,2025-05-07,0
3403,98,84,2,23645.89,2025-09-20,0
3404,119,6,2,32527.59,2025-01-16,0
3405,182,21,4,12524.13,2025-06-26,0
3406,111,53,1,30106.65,2025-11-20,0
3407,31,79,3,19020.33,2025-01-25,0
3408,65,66,3,29372.18,2025-03-06,0
3409,7,29,4,12157.27,2025-10-04,0
3410,42,94,1,12896.46,2025-12-14,0
3411,64,54,3,3449.28,2025-08-30,0
3412,41,92,2,10572.28,2025-10-01,0
3413,3,12,4,32191.59,2025-10-19,0
3414,13,88,3,23060.35,2025-04-16,1
3415,7,35,2,21494.66,2025-07-26,0
3416,156,28,4,34300.24,2025-02-26,0
3417,144,75,4,25676.14,2025-12-22,0
3418,6,7,2,6790.86,2025-03-13,0
3419,188,14,2,19136.91,2025-03-11,0
3420,82,7,2,14264.78,2025-06-12,0
3421,114,56,3,40318.47,2025-02-13,0
3422,193,26,2,39627.18,2025-12-16,0
3423,21,66,4,4643.4,2025-11-06,0
3424,42,8,1,42219.9,2025-06-24,0
3425,1,12,4,22053.02,2025-04-24,0
3426,178,68,1,17270.59,2025-03-23,0
3427,194,13,2,9233.21,2025-09-22,0
3428,107,28,4,6543.63,2025-09-24,0
3429,77,18,1,27796.66,2025-03-20,0
3430,43,39,2,20717.68,2025-09-15,0
3431,194,17,3,19400.9,2025-01-17,0
3432,84,11,4,8997.37,2025-02-20,0
3433,137,98,2,1063.34,2025-04-14,0
3434,29,98,2,25321.77,2025-12-27,0
3435,61,19,2,32841.38,2025-07-31,0
3436,85,66,2,10971.4,2025-06-20,0
3437,78,12,4,45997.37,2025-01-31,0
3438,32,91,1,45037.46,2025-02-13,0
3439,158,2,1,33006.75,2025-08-26,0
3440,113,78,4,27899.42,2025-06-15,0
3441,69,100,2,38685.57,2025-08-31,0
3442,177,31,1,30530.81,2025-06-23,0
3443,23,10,4,22328.11,2025-06-01,0
3444,99,43,2,7754.68,2025-07-14,0
3445,146,82,3,42600.73,2025-10-30,1
3446,67,21,3,44474.52,2025-08-09,0
3447,152,16,2,45160.04,2025-03-12,0
3448,40,64,1,36058.97,2026-01-01,0
3449,161,70,4,36647.48,2025-04-04,0
3450,70,71,1,23613.56,2025-12-23,0
3451,29,23,2,39208.05,2025-09-03,0
3452,11,28,2,23610.44,2025-10-29,0
3453,87,87,3,10810.28,2025-08-01,0
3454,90,23,3,1148.86,2025-03-12,0
3455,177,22,3,43457.91,2025-03-16,0
3456,29,48,2,37250.45,2025-06-09,0
3457,60,18,2,35540.04,2025-11-16,0
3458,124,85,1,33739.83,2025-01-20,0
3459,9,99,1,5991.81,2025-01-30,0
3460,116,31,4,6275.76,2025-04-27,0
3461,158,76,2,35858.72,2025-08-22,0
3462,152,94,1,26852.41,2025-01-18,0
3463,176,68,2,28909.22,2025-06-29,0
3464,72,93,2,41074.67,2025-09-14,0
3465,4,80,2,8514.46,2025-01-07,0
3466,57,59,3,34940.72,2025-08-25,0
3467,175,85,3,34185.8,2025-06-04,0
3468,132,60,4,14742.91,2025-03-14,0
3469,42,14,2,19874.5,2025-12-22,0
3470,125,21,1,41101.47,2025-06-18,0
3471,145,92,3,36340.41,2025-01-05,0
3472,125,80,1,29922.76,2025-07-28,0
3473,64,72,3,43894.53,2025-02-06,0
3474,49,98,3,17485.62,2025-02-10,0
3475,143,48,2,34535.96,2025-08-29,0
3476,137,8,1,1195.65,2025-02-28,0
3477,63,76,3,46811.55,2025-07-22,0
3478,159,15,1,27635.41,2025-09-05,0
3479,105,6,3,25442.44,2025-07-30,0
3480,98,85,3,48107.95,2025-02-01,0
3481,90,85,4,23429.22,2025-05-02,0
3482,104,82,1,16520.55,2025-01-26,0
3483,190,40,3,9096.81,2025-06-23,0
3484,140,41,4,34433.32,2025-02-17,0
3485,69,21,4,20463.35,2025-07-28,0
3486,158,5,3,27453.42,2025-04-24,0
3487,86,85,2,46807.75,2025-02-05,0
3488,65,56,1,32797.44,2025-04-08,0
3489,43,87,2,8101.32,2025-05-17,0
3490,70,22,1,15486.06,2025-10-15,0
3491,187,36,2,36211.34,2025-07-16,0
3492,39,98,3,47296.56,2025-08-21,0
3493,8,82,1,32933.05,2025-12-10,0
3494,10,39,3,2658.75,2025-08-10,0
3495,162,61,3,34594.22,2025-08-28,0
3496,114,97,4,41916.12,2025-03-30,0
3497,52,48,1,22300.02,2025-06-13,0
3498,161,46,4,49001.61,2025-01-25,0
3499,109,64,1,30022.76,2025-03-28,0
3500,130,34,4,3536.59,2025-01-21,0
3501,31,62,1,49739.23,2025-06-17,0
3502,23,36,3,34356.45,2025-12-09,0
3503,30,69,4,28943.02,2025-06-14,1
3504,194,3,1,24276.36,2025-06-29,0
3505,22,80,1,20288.55,2025-10-08,0
3506,199,65,2,6261.15,2025-07-13,0
3507,52,39,1,38919.62,2025-05-18,0
3508,164,55,4,28550.31,2025-02-14,0
3509,114,90,1,17309.29,2025-07-08,0
3510,183,66,1,1574.62,2025-02-13,0
3511,3,8,4,24665.96,2025-10-30,0
3512,149,54,2,47343.93,2025-01-14,0
3513,115,30,1,43608.34,2025-12-22,0
3514,152,7,4,14118.57,2025-12-17,0
3515,100,51,3,11638.95,2025-12-26,0
3516,44,39,3,27545.07,2025-01-18,0
3517,175,52,3,47670.17,2025-08-04,0
3518,145,56,2,37598.28,2025-11-29,0
3519,2,31,3,42191.7,2025-07-08,0
3520,23,80,4,46179.33,2025-03-01,0
3521,161,35,4,27313.81,2025-06-15,0
3522,10,48,2,36146.21,2025-10-13,0
3523,31,56,2,10358.6,2025-10-05,0
3524,14,31,2,15830.81,2025-03-27,0
3525,139,82,3,43116.23,2025-03-27,0
3526,122,8,1,1804.2,2025-04-18,0
3527,177,50,2,22891.13,2025-07-21,0
3528,107,42,1,33229.95,2025-05-30,0
3529,2,73,1,4356.4,2025-11-03,0
3530,193,24,4,2722.63,2025-12-18,0
3531,113,9,4,25952.92,2025-10-12,0
3532,33,5,4,27209.71,2025-05-20,0
3533,188,7,3,2710,2025-07-14,0
3534,197,36,2,15714.55,2025-09-09,0
3535,30,64,4,38613.29,2025-02-07,0
3536,143,62,1,2282.18,2025-06-26,0
3537,56,26,4,30474.76,2025-10-03,0
3538,34,15,4,22304.27,2025-12-09,0
3539,176,51,1,26058.64,2025-12-13,0
3540,179,13,1,15675.6,2025-10-29,0
3541,105,10,4,13557.47,2025-07-13,0
3542,65,42,1,30480.09,2025-05-25,0
3543,4,46,2,38415,2025-03-01,0
3544,81,74,4,34765.86,2025-06-20,0
3545,11,23,4,35358.52,2025-10-10,0
3546,188,72,4,28567.1,2025-11-29,0
3547,3,8,1,37721.59,2025-09-19,0
3548,120,95,1,501.04,2025-04-21,0
3549,8,73,2,12626.77,2025-04-07,0
3550,133,66,4,38300.88,2025-09-07,0
3551,50,87,1,45864.22,2025-01-17,0
3552,141,69,3,43787.92,2025-06-21,0
3553,186,53,3,38400.57,2025-03-14,0
3554,133,70,2,41099.6,2025-05-19,0
3555,23,66,2,24049.76,2025-07-17,0
3556,176,75,3,16903.93,2025-02-12,0
3557,4,25,1,29550.26,2025-02-11,0
3558,173,98,1,10942.88,2025-06-24,0
3559,123,85,3,26511.36,2025-05-28,0
3560,100,57,1,33193.62,2025-03-04,0
3561,169,67,2,36817.75,2025-02-10,0
3562,179,61,2,40730.08,2025-04-28,0
3563,105,32,3,6369.21,2025-05-12,0
3564,34,34,3,48558.79,2025-08-31,0
3565,11,3,1,45875.91,2025-07-31,0
3566,43,74,1,10710.6,2025-12-07,0
3567,16,58,3,43816.73,2025-09-25,0
3568,69,77,4,35372.92,2025-07-04,0
3569,21,93,1,5947.22,2025-08-28,0
3570,154,31,3,23781.59,2025-01-26,0
3571,21,38,1,47798.49,2025-01-03,0
3572,46,99,1,917.92,2025-06-17,0
3573,135,3,2,21845.06,2025-10-09,0
3574,21,75,4,27698.45,2025-04-29,0
3575,108,79,2,38973.52,2025-09-09,0
3576,148,48,3,10822.68,2025-08-15,0
3577,150,25,1,49067.62,2025-06-01,0
3578,143,8,4,10416.9,2025-03-27,0
3579,133,39,2,32853.97,2025-02-20,0
3580,43,3,4,28706.96,2025-08-16,0
3581,125,77,2,30201.67,2025-06-11,0
3582,147,83,4,35768.66,2025-05-31,0
3583,83,71,3,39267.41,2025-11-26,0
3584,153,66,1,2927.72,2025-09-20,0
3585,160,2,4,34245.23,2025-01-15,0
3586,88,59,1,39383.17,2025-07-02,0
3587,108,30,1,8513.15,2025-07-27,0
3588,129,64,3,23440.88,2025-12-11,0
3589,19,49,4,27943.76,2025-10-29,0
3590,20,64,1,37737.14,2025-09-13,0
3591,93,9,1,34024.91,2025-12-23,0
3592,70,44,3,41815.23,2025-01-27,0
3593,56,89,2,48253.91,2025-09-05,0
3594,19,24,1,47105.3,2025-12-14,0
3595,132,84,2,22160.04,2025-10-25,0
3596,59,34,2,21638.06,2025-07-11,0
3597,14,24,4,21436.84,2025-02-19,0
3598,48,40,4,35810.19,2025-12-09,0
3599,97,64,3,11982.04,2025-06-04,0
3600,194,46,2,1197.38,2025-12-03,0
3601,165,27,1,22068.08,2025-10-21,0
3602,141,44,2,12894.56,2025-10-04,0
3603,94,69,1,41826.52,2025-12-28,0
3604,98,4,2,22841.94,2025-08-25,0
3605,51,65,3,6165.59,2025-01-19,0
3606,150,73,4,14800.28,2025-08-02,0
3607,136,42,3,42657.48,2025-04-14,0
3608,39,100,2,47219.71,2025-08-22,0
3609,62,85,1,23830.98,2025-05-08,0
3610,106,50,3,45552.28,2025-10-12,0
3611,52,27,3,10224.87,2025-08-19,0
3612,98,50,1,13538.34,2025-03-15,0
3613,68,54,3,29586.1,2025-04-20,0
3614,116,66,2,41807.77,2025-05-23,0
3615,136,18,2,43861.31,2025-11-02,0
3616,41,42,4,34898.45,2025-06-06,0
3617,111,63,1,10241.62,2025-10-02,0
3618,22,48,2,37814.77,2025-05-12,0
3619,96,68,2,8445,2025-11-20,0
3620,200,85,2,29696.32,2025-05-09,0
3621,193,40,3,7412.92,2025-09-02,0
3622,88,37,3,38484.34,2025-09-12,0
3623,140,21,4,15616.84,2025-10-07,0
3624,65,66,4,3986.1,2025-12-09,0
3625,1,2,2,30496,2025-08-15,0
3626,178,16,4,43516.76,2025-06-11,0
3627,39,76,2,3019.2,2025-09-22,0
3628,191,63,3,31943.68,2025-01-13,0
3629,173,83,4,29432.89,2025-09-07,0
3630,16,63,3,7098.05,2025-03-15,0
3631,26,22,3,36025.33,2025-05-09,0
3632,39,12,2,8259.99,2025-07-24,0
3633,98,25,1,14829.92,2025-07-06,0
3634,166,26,1,38742.88,2025-11-11,0
3635,197,59,2,16210.4,2025-02-24,0
3636,66,48,4,22904.64,2025-07-31,0
3637,51,100,3,23659.8,2025-06-27,0
3638,198,94,4,16584.83,2025-01-20,0
3639,96,32,2,15207.11,2025-08-04,0
3640,46,46,1,38854.4,2025-12-14,0
3641,94,34,3,45293.15,2025-08-24,1
3642,169,60,2,15288.7,2025-09-27,0
3643,129,72,3,863.25,2025-03-21,0
3644,187,88,4,25492.58,2025-06-12,0
3645,175,3,1,38297.15,2025-11-10,0
3646,11,76,3,44336.75,2025-05-09,0
3647,37,93,1,800.96,2025-08-05,0
3648,191,62,2,29362.63,2025-09-06,0
3649,100,60,3,23674.91,2025-08-25,0
3650,41,27,4,27644.79,2025-07-18,0
3651,97,76,2,46269.83,2025-03-04,0
3652,169,98,4,44580.81,2025-02-03,0
3653,139,10,1,12919.75,2025-03-20,0
3654,91,84,3,185.05,2025-09-15,0
3655,199,66,4,24883.06,2025-10-01,0
3656,46,71,2,19117.48,2025-12-01,0
3657,140,30,2,32100.28,2025-05-28,0
3658,200,82,1,20574.41,2025-04-27,0
3659,152,16,4,17078.93,2025-01-19,0
3660,61,29,3,33659.69,2025-06-14,0
3661,182,49,1,26441.63,2025-12-27,0
3662,192,18,4,1679.24,2025-02-24,0
3663,46,25,2,21950.69,2025-03-08,0
3664,200,22,3,45427.74,2025-05-10,0
3665,130,38,4,13158.23,2025-12-08,0
3666,12,65,1,49816.17,2025-01-21,0
3667,98,15,3,5828.1,2025-04-17,0
3668,36,54,3,4313.19,2025-02-17,0
3669,51,38,2,3576.4,2025-05-01,0
3670,36,92,1,17838.7,2025-12-03,0
3671,48,16,1,15172.35,2025-11-04,0
3672,109,5,4,49808.47,2025-05-24,0
3673,17,100,4,18672.23,2025-06-01,0
3674,124,35,1,1625.91,2025-07-14,0
3675,52,97,4,48355.49,2025-12-18,0
3676,86,94,3,38333.82,2025-01-30,0
3677,129,22,2,22739.43,2025-11-25,0
3678,37,71,2,49490.89,2025-08-18,0
3679,164,56,4,41467.68,2025-11-21,0
3680,179,8,1,33030.48,2025-11-14,0
3681,187,79,4,23081.84,2025-11-27,0
3682,178,19,2,42436.59,2025-06-07,1
3683,5,52,4,41124.2,2025-06-22,0
3684,145,41,2,18650,2025-08-26,0
3685,187,15,2,25872.1,2025-08-24,0
3686,92,22,3,20823.21,2025-01-11,0
3687,2,89,3,9834.96,2025-12-24,0
3688,81,42,1,42433.27,2025-05-24,0
3689,56,64,2,45423.34,2025-05-18,0
3690,168,46,2,4433.01,2025-11-23,0
